	Date	Time	Tweet	Picture	Longitude	Lattitude
137	2.2.2022	14:04:30	"""Monsieur Ponce, commissaire de correspondance de l‘Athénée des arts, qui a fait au nom de cette société quelques recherches relatives à Monsieur de Lalande "" à Gauthier (= Lacroix Gauthier?), nan (https://constance-de-salm.de/archiv/#/document/2094)"			
138	3.2.2022	15:04:37	"""Monsieur le Président! Je suis fort sensible à la confiance que l’Athénée me témoigne "" à Fourcroy, 1807-04-13 (https://constance-de-salm.de/archiv/#/document/2075)"		2.3488	48.85341
139	3.2.2022	11:23:52	"""Retenue chez moi par un bien grand rhume, Madame, je prends le parti de vous écrire un mot relativement à Madame de Lalande "" à N.N., nan (https://constance-de-salm.de/archiv/#/document/2087)"			
140	4.2.2022	14:09:15	"""Prince! Une longue maladie, dont je suis à peine rétablie, m’a empêché de vous envoyer plus tôt le petit ouvrage "" à Dalberg, 1810-10-18 (https://constance-de-salm.de/archiv/#/document/2169)"		6.5	51.1
141	4.2.2022	07:45:26	"""Enfin, mon cher voisin, je pars le 15 du mois prochain:"" à Raboteau, 1810-10-30 (https://constance-de-salm.de/archiv/#/document/2171)"		6.5	51.1
142	5.2.2022	08:51:23	"""Je ne doute pas, Madame, de la sincérité des sentiments que vous me faites l’amitié de m’exprimer "" à Salis, 1810-01-10 (https://constance-de-salm.de/archiv/#/document/2140)"		2.3488	48.85341
143	5.2.2022	08:44:25	"""Vous êtes étonné, Monsieur le préfet, de ce que je [me] mêle d’affaires et d’administration "" à Ladoucette, 1811-03-28 (https://constance-de-salm.de/archiv/#/document/2188)"		2.3488	48.85341
144	6.2.2022	17:58:46	"""Vos vers sont charmants, Monsieur le comte, et véritablement trop flatteurs pour moi. "" à Roederer, 1811-04-05 (https://constance-de-salm.de/archiv/#/document/2190)"		2.3488	48.85341
145	6.2.2022	10:09:29	"""Air: Charmante Gabrielle, D’une offre trop aimable / J’accepte la moitié / Je veux à votre table / célébrer l’amitié"" à Ladoucette, 1810-11-15 (https://constance-de-salm.de/archiv/#/document/2176)"		6.5	51.1
146	7.2.2022	14:06:32	"""Il faut, je le vois bien, qu’enfin je vous explique / Ce qu’est et ce que fut le plus vieux des châteaux / Son aspect, à la fois, imposant et gothique / "" à Courier de Méré, nan (https://constance-de-salm.de/archiv/#/document/2157)"			
147	7.2.2022	12:05:16	"""Je relis votre lettre, Monsieur et ami,"" à Raboteau, 1811-06-28 (https://constance-de-salm.de/archiv/#/document/2227)"		6.5	51.1
148	8.2.2022	10:23:56	"""Sire, je prends la liberté de présenter à Votre Majesté Impériale et Royale, un recueil de mes poésies. "" à Napoléon Ier Bonaparte, 1811-04-15 (https://constance-de-salm.de/archiv/#/document/2195)"		2.3488	48.85341
149	8.2.2022	13:03:08	"""Je n’ai pu vous écrire plus tôt, Monsieur et ami, ayant eu une grande quantité de visites"" à Raboteau, 1813-10-16 (https://constance-de-salm.de/archiv/#/document/2311)"		6.5	51.1
150	9.2.2022	07:34:48	"""De deux écrits officiels / Je me plais à grossir une lettre / Et plus ils sont essentiels / Plus je jouis de les y mettre. "" à Ladoucette, 1813-04-13 (https://constance-de-salm.de/archiv/#/document/2296)"		6.5	51.1
151	9.2.2022	10:47:56	"""On me dit, Monsieur et ami, que vous êtes encore malade"" à Raboteau, 1812-08-01 (https://constance-de-salm.de/archiv/#/document/2277)"		6.5	51.1
152	10.2.2022	09:47:06	"""Il y a bien longtemps que je ne vous ai donné de mes nouvelles, Monsieur et ami ;"" à Raboteau, 1812-09-23 (https://constance-de-salm.de/archiv/#/document/2284)"		6.5	51.1
153	10.2.2022	16:01:50	"""Depuis que j’ai reçu votre dernière lettre, Monsieur, le désir d’y réponde avec quelque étendue"" à Raboteau, 1814-10-23 (https://constance-de-salm.de/archiv/#/document/2328)"		6.5	51.1
154	11.2.2022	20:39:20	"""Mon Dieu, Monsieur, que je suis triste de n'être pas encore avec vous tous!"" à Barbier, 1814-12-25 (https://constance-de-salm.de/archiv/#/document/2330)"		6.5	51.1
155	11.2.2022	12:54:41	"""Si ce petit billet vous parvient, Monsieur et ami, vous saurez au moins que je me porte bien"" à Raboteau, 1814-07-24 (https://constance-de-salm.de/archiv/#/document/2323)"		6.5	51.1
156	12.2.2022	09:09:37	"""Voici, mon voisin, la conclusion des Napolitains"" à Prous, nan (https://constance-de-salm.de/archiv/#/document/2842)"		6.5	51.1
157	12.2.2022	10:46:55	"""Il y a déjà longtems, Monsieur, que j'ai reçu votre aimable lettre: elle m'a fait beaucoup de plaisir et par ce qu'elle dit, et par ce qu'elle prouve;"" à Gudin de La Brenellerie, 1808-06-08 (https://constance-de-salm.de/archiv/#/document/5625)"		6.5	51.1
158	13.2.2022	08:57:12	"""J’ai aujourd’hui tant d’embarras, ma chère Minette, que je ne sais par quel bout m’y prendre pour me tirer d’affaires."" à Francq, 1814-08-30 (https://constance-de-salm.de/archiv/#/document/6200)"			
159	13.2.2022	20:13:18	"""C'est par toi que je commence, cher frère, "" à Théis, 1814-07-19 (https://constance-de-salm.de/archiv/#/document/6192)"		6.5	51.1
160	14.2.2022	12:03:14	"""…. était aussi dérangée et bouleversée; "" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6197)"			
161	14.2.2022	17:49:03	"""…on travaille…"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6205)"			
162	15.2.2022	08:20:38	"""Ma chère Minette, rien qu’un petit mot ; car je suis dans l’embarras d’un petit voyage à Aix."" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6229)"			
163	15.2.2022	18:34:35	"""J’ai reçu il y a quelques jours ta lettre du 7, ma chère Minette."" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6231)"			
164	16.2.2022	08:09:26	"""Ma chère Minette, j’ai reçu ta dernière renfermant des cheveux de Constant qui sont fort jolis"" à Francq, 1815-11-25 (https://constance-de-salm.de/archiv/#/document/6255)"			
165	16.2.2022	12:37:24	"""Ma chère Minette, mon rhume m’avait tout abatue [sic]"" à Francq, 1815-10-01 (https://constance-de-salm.de/archiv/#/document/6236)"			
166	17.2.2022	20:29:13	"""Je reviens d’Aix, Monsieur, et ne trouvant pas de lettres ici je suppose que tout va bien et je m’en félicite."" à Drais, 1815-09-01 (https://constance-de-salm.de/archiv/#/document/6243)"			
167	17.2.2022	19:57:00	"""... ma chère Minette, je suis donc ici"" à Francq, 1815-01-25 (https://constance-de-salm.de/archiv/#/document/6217)"		6.08342	50.77664
168	18.2.2022	11:24:06	"""Je suis étonnée et inquiète de n’avoir point de tes nouvelles, ma chère Minette, depuis le 12 de ce mois."" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6212)"			
169	18.2.2022	08:10:02	"""Je n’ai le temps que de t‘écrire un mot encore aujourd’hui, ma chère Minette."" à Francq, 1815-11-18 (https://constance-de-salm.de/archiv/#/document/6248)"		6.5	51.1
170	19.2.2022	08:34:14	"""J’ai reçu hier, ma chère Minette, ta lettre du 25. "" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6224)"			
171	19.2.2022	19:01:23	"""J’ai reçu hier ta lettre de la fin de l‘année, ma chère Minette,"" à Francq, 1816-01-04 (https://constance-de-salm.de/archiv/#/document/6262)"			
172	20.2.2022	10:25:58	"""J’ai reçu avant-hier ta grande lettre du 10"" à Francq, 1816-02-07 (https://constance-de-salm.de/archiv/#/document/6279)"			
173	20.2.2022	09:16:19	"""Je n’ai rien de nouveau à te mander, ma chère Minette,"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6281)"			
174	21.2.2022	13:52:12	"""Ma chère Minette, c’est aujourd’hui ton jour de naissance, tu as 26 ans."" à Francq, 1816-01-28 (https://constance-de-salm.de/archiv/#/document/6267)"		6.5	51.1
175	21.2.2022	09:54:26	"""Comme le temps passe,"" à Francq, 1816-02-15 (https://constance-de-salm.de/archiv/#/document/6274)"		6.5	51.1
176	22.2.2022	12:22:02	"""Tu n’auras qu’un mot aujourd’hui, ma chère Minette, je suis épuisée d’écrire."" à Francq, 1816-01-21 (https://constance-de-salm.de/archiv/#/document/6293)"			
177	22.2.2022	17:53:15	"""...devait savoir garder un secret:"" à Francq, nan (https://constance-de-salm.de/archiv/#/document/6298)"			
178	23.2.2022	20:03:44	"""J’ai reçu hier une lettre de Monsieur Drais, ma chère Minette,"" à Francq, 1816-06-01 (https://constance-de-salm.de/archiv/#/document/6286)"			
179	23.2.2022	13:38:03	"""Que vous dire, mon véritable ami?"" à Thurot, 1820-09-17 (https://constance-de-salm.de/archiv/#/document/6762)"		6.5	51.1
180	24.2.2022	18:20:45	"""Mon ancien et véritable ami, vous avez été"" à Lantier, 1821-01-15 (https://constance-de-salm.de/archiv/#/document/6938)"			
181	24.2.2022	13:34:31	"""Quoique mes forces, qui ne reviennent que lentement, me permettent à peine d'écrire,"" à N.N., 1821-02-05 (https://constance-de-salm.de/archiv/#/document/6940)"		6.5	51.1
182	25.2.2022	17:33:21	"""Je ne sais où vous êtes dans ce moment, mon cher voisin, "" à Ladoucette, 1841-10-20 (https://constance-de-salm.de/archiv/#/document/7549)"		6.5	51.1
183	25.2.2022	09:43:01	"""Me trouvant un peu mieux portante depuis 2 jours, ma chère sœur, je suis sortie hier vers 4 heures "" à Théis, 1842-03-05 (https://constance-de-salm.de/archiv/#/document/7587)"			
184	26.2.2022	09:00:51	"""Une petite circonstance que je vous expliquerai, mon cher voisin, me fait craindre, tout-à-coup, que l'auteur "" à Ladoucette, nan (https://constance-de-salm.de/archiv/#/document/7594)"			
185	26.2.2022	12:36:31	"""J'ai reçu votre bonne et aimable lettre, ma chère amie, peu de jours avant de quitter Paris. "" à Naigeon, 1841-10-26 (https://constance-de-salm.de/archiv/#/document/7715)"		6.5	51.1
186	27.2.2022	17:30:13	"""En arrivant ici, Monsieur, une foule d'occupations et de devoirs de société ont tellement pris mon temps"" à Quetelet, 1837-03-23 (https://constance-de-salm.de/archiv/#/document/7741)"		2.3488	48.85341
187	27.2.2022	18:07:43	"""Mille remerciments à Monsieur et Madame de Pongerville"" à Sanson de Pongerville, nan (https://constance-de-salm.de/archiv/#/document/7734)"			
188	28.2.2022	14:33:34	"""Voulez-vous bien, mon cher rapporteur, me dire si vous avez donné mes „Pensées“  à la nouvelle société"" à Villenave, nan (https://constance-de-salm.de/archiv/#/document/7765)"			
189	28.2.2022	14:16:22	"""Un [sic] suite d'embarras et d'indispositions m'ont empêchée, Monsieur, jusqu'à présent de vous remercier de l'ouvrage"" à Duval, nan (https://constance-de-salm.de/archiv/#/document/7727)"			
190	1.3.2022	07:14:40	"""Monsieur Drais était à peine partie [sic] hier pour vous porter ma notice"" à Montémont, 1837-06-18 (https://constance-de-salm.de/archiv/#/document/7784)"			
191	1.3.2022	07:55:31	"""Depuis que j'ai reçu votre lettre, Madame, j'ai été si souffrante, et en même temps, si occupée d'un ouvrage"" à Niboyet, 1837-06-27 (https://constance-de-salm.de/archiv/#/document/7789)"			
192	2.3.2022	12:37:23	"""J'envoie à Monsieur Drais une foule de petits billets et je veux, Monsieur et Madame, qu'il y en ait un pour vous"" à Mirault, 1837-08-09 (https://constance-de-salm.de/archiv/#/document/7823)"		6.5	51.1
193	2.3.2022	10:44:07	"""Je suis ici depuis deux jours, Monsieur, et je vais vous l'apprendre moi-même"" à Boucharlat, 1837-07-18 (https://constance-de-salm.de/archiv/#/document/7809)"			
194	3.3.2022	15:01:24	"""J'annonce mon arrivée ici à tous mes amis, Monsieur, je veux aussi vous l'apprendre moi-même"" à Berville, 1837-07-19 (https://constance-de-salm.de/archiv/#/document/7811)"		6.5	51.1
195	3.3.2022	11:07:43	"""Je vous ai écrit un mot à mon arrivée ici, Monsieur, et je suis étonnée et inquiète de ne pas entendre parler de vous"" à Boucharlat, 1837-08-04 (https://constance-de-salm.de/archiv/#/document/7816)"			
196	4.3.2022	14:20:48	"""Je pars dimanche matin, Monsieur, je ne puis comprendre que je quitte Paris sans avoir revu mes chers voisins"" à Sanson de Pongerville, 1837-06-27 (https://constance-de-salm.de/archiv/#/document/7791)"			
197	4.3.2022	20:48:49	"""Je crains que votre sortie d'hier ne vous ai [sic] fait mal, mon cher Duval, "" à Duval, nan (https://constance-de-salm.de/archiv/#/document/7772)"			
198	5.3.2022	19:19:19	"""Je ne sais, Monsieur, ce que vous pensez de mon long silence"" à Jullien de Paris, 1837-11-10 (https://constance-de-salm.de/archiv/#/document/7861)"		2.3488	48.85341
199	5.3.2022	08:13:39	"""J'ai reçu il y a quelque jours votre excellente lettre, mon ancienne amie_x000D_
_x000D_
"" à Salis, 1837-11-26 (https://constance-de-salm.de/archiv/#/document/7873)"		6.5	51.1
200	6.3.2022	18:41:06	"""Monsieur Jomard et Mademoiselle sa fille nous ont fait, Monsieur, une surprise bien agréable"" à Montémont, 1837-10-25 (https://constance-de-salm.de/archiv/#/document/7847)"			
201	6.3.2022	18:28:38	"""J'ai reçu hier votre lettre, Monsieur, et comme vous le voyez je m'empresse d'y répondre"" à Depping, 1837-09-13 (https://constance-de-salm.de/archiv/#/document/7835)"			
202	7.3.2022	16:04:53	"""Je reçois à l'instant votre lettre, Monsieur, et je m'empresse d'y répondre"" à Sandt, 1837-11-01 (https://constance-de-salm.de/archiv/#/document/7854)"			
203	7.3.2022	09:14:16	"""C'est avec beaucoup de plaisir, Madame, que j'ai reçu votre lettre, et que j'ai appris que vous vous portiez mieux"" à Montigny, 1837-08-24 (https://constance-de-salm.de/archiv/#/document/7828)"			
204	8.3.2022	07:09:19	"""Quoique j'aie prié Monsieur votre père de vous lire, très aimable dame, la lettre que j’ai eu enfin la force et le temps de lui écire"" à Waldor, 1837-08-30 (https://constance-de-salm.de/archiv/#/document/7830)"			
205	8.3.2022	19:39:39	"""Je reçois ici, Monsieur, la lettre que vous m'avez adressée à Paris, il y a déjà quelque temps"" à N.N., 1837-10-05 (https://constance-de-salm.de/archiv/#/document/7842)"			
206	9.3.2022	08:03:44	"""Je viens d'écrire à votre frère, mon cher Duval, je lui apprends ce que je vous apprends aussi "" à Duval, 1837-11-17 (https://constance-de-salm.de/archiv/#/document/7866)"			
207	9.3.2022	14:38:20	"""J'ai chargé Monsieur Drais il y a quelques temps, Monsieur, de vous donner de mes nouvelles"" à Boucharlat, 1837-12-29 (https://constance-de-salm.de/archiv/#/document/7878)"		6.5	51.1
208	10.3.2022	09:57:23	"""C'est avec beaucoup de plaisir, Monsieur, que j'ai reçu la lettre"" à Roosmalen, nan (https://constance-de-salm.de/archiv/#/document/7924)"			
209	10.3.2022	13:38:29	"""J'ai reçu ta lettre il y a quelques jours, cher frère, et je l'attendais avec impatience"" à Théis, 1838-07-11 (https://constance-de-salm.de/archiv/#/document/7929)"			
210	11.3.2022	08:10:49	"""Je suis confuse, Madame, de ne contribuer que pour la modique somme de 25 francs"" à Maison, 1838-04-01 (https://constance-de-salm.de/archiv/#/document/7897)"			
211	11.3.2022	19:02:48	"""Votre frère Amaury vient dîner chez moi, demain samedi, mon cher Duval"" à Duval, 1838-04-05 (https://constance-de-salm.de/archiv/#/document/7900)"			
212	12.3.2022	15:46:28	"""Après que vous avez été parti hier, Monsieur et ancien ami, j’ai pensé que j'avais oublié"" à Duval, nan (https://constance-de-salm.de/archiv/#/document/7917)"			
213	12.3.2022	15:29:46	"""Je viens, mon cher voisin, d'achever la lecture du roman que vous m'avez confié"" à Ladoucette, 1838-05-22 (https://constance-de-salm.de/archiv/#/document/7912)"			
214	13.3.2022	18:28:29	"""Me voilà enfin à Paris, Monsieur et ancien ami, je  m'empresse de vous l'apprendre"" à Duval, 1838-03-25 (https://constance-de-salm.de/archiv/#/document/7892)"			
215	13.3.2022	11:41:06	"""Monsieur Drais me remet votre lettre, ma bien chère amie, je ne perds pas un moment pour vous dire"" à Salis, 1838-04-24 (https://constance-de-salm.de/archiv/#/document/7905)"			
216	14.3.2022	20:27:32	"""Madame la Princesse de Salm envoie à Monsieur Evelt, comme il le lui a fait demander "" à Evelt, 1838-09-26 (https://constance-de-salm.de/archiv/#/document/7955)"		6.5	51.1
217	14.3.2022	08:23:33	"""Si vous n’avez rien dit à Monsieur et Madame de Châlot, Monsieur, du projet de notre petit dîner de jeudi"" à Villenave, 1838-07-16 (https://constance-de-salm.de/archiv/#/document/7931)"			
218	15.3.2022	10:05:43	"""Je veux vous dire moi-même, mon cher voisin, que vous êtes sorcier"" à Ladoucette, 1838-07-22 (https://constance-de-salm.de/archiv/#/document/7936)"			
219	15.3.2022	07:23:16	"""Je veux, Monsieur et Madame, vous apprendre que je suis arrivée ici assez bien portante quoique le voyage m'ait d'abord extrêmement fatiguée."" à Raboteau, 1838-08-20 (https://constance-de-salm.de/archiv/#/document/7943)"		6.5	51.1
220	16.3.2022	11:54:43	"""J'ai été fort touchée, Madame la comtesse, de tout ce que vous m'avez écrit en faveur de Mademoiselle Dahmen"" à Becdelièvre, 1838-09-06 (https://constance-de-salm.de/archiv/#/document/7950)"		6.5	51.1
221	16.3.2022	15:36:42	"""J'ai reçu votre lettre, Mademoiselle, et je m'empresse de vous annoncer que"" à Dahmen, 1838-09-05 (https://constance-de-salm.de/archiv/#/document/7948)"		6.5	51.1
222	17.3.2022	13:51:55	"""La Princesse de Salm, qui arrive d'Aix-la-Chapelle, s'empresse de faire savoir son retour "" à Berville, 1838-11-16 (https://constance-de-salm.de/archiv/#/document/7962)"			
